Time,RAW_U,RAW_V,RAW_W
277.75,0.39905,-0.03818,-0.01085
277.76,0.40008,-0.03339,-0.00983
277.77,0.40574,-0.03655,-0.00817
277.78,0.41542,-0.02612,-0.01188
277.79,0.38021,-0.01646,-0.01249
277.8,0.36455,0.00457,-0.01244
277.81,0.35828,0.00878,-0.00277
277.82,0.36434,-0.01686,0.00101
277.83,0.37382,-0.00773,0.0022
277.84,0.38996,0.00519,0.0005
277.85,0.39218,0.00824,-0.00265
277.86,0.40024,0.01762,-0.00043
277.87,0.34812,0.02876,0.00574
277.88,0.36526,0.02723,0.01312
277.89,0.37088,0.02337,0.00181
277.9,0.38849,0.01664,-0.02059
277.91,0.35914,0.01457,-0.0351
277.92,0.34172,-0.00281,-0.0309
277.93,0.37296,0.00509,-0.02985
277.94,0.35148,-0.00055,-0.03358
277.95,0.33749,-0.00792,-0.02869
277.96,0.33469,-0.00941,-0.02325
277.97,0.35219,-0.01876,-0.01953
277.98,0.37829,-0.00463,-0.02016
277.99,0.37025,9e-05,-0.02368
278.0,0.35928,0.005,-0.02739
278.01,0.09344,0.0065,0.04181
278.02,0.21987,-0.0204,0.00295
278.03,0.27138,-0.0395,-0.00773
278.04,0.29154,-0.038,-0.01167
278.05,0.32202,-0.0277,-0.01459
278.06,0.34101,-0.00495,-0.01455
278.07,0.31955,0.00973,-0.00332
278.08,0.30533,0.02062,0.01209
278.09,0.33502,0.00911,0.0201
278.1,0.37331,-0.03045,0.012
278.11,0.35935,-0.04788,5e-05
278.12,0.36257,-0.05094,-0.00183
278.13,0.33959,-0.06382,-0.00062
278.14,0.33574,-0.05116,0.00014
278.15,0.33127,-0.06198,0.00047
278.16,0.33754,-0.06029,0.00244
278.17,0.32807,-0.06614,0.00342
278.18,0.34198,-0.05442,-0.00684
278.19,0.32329,-0.01771,-0.00852
278.2,0.33535,-0.02425,-0.00601
278.21,0.3474,-0.0308,-0.0035
278.22,0.3331,-0.0257,-0.0054
278.23,0.37155,-0.0108,-0.0039
278.24,0.37393,-0.01515,-0.01095
278.25,0.37816,-0.02513,-0.02022
278.26,0.38363,-0.02866,-0.02666
278.27,0.3891,-0.0322,-0.0331
278.28,0.3845,-0.0172,-0.0422
278.29,0.3615,-0.02565,-0.04005
278.3,0.33565,-0.01733,-0.02068
278.31,0.38828,0.00663,-0.01689
278.32,0.38869,0.00031,-0.0201
278.33,0.39139,0.01596,-0.0185
278.34,0.40265,0.02308,-0.02635
278.35,0.39558,0.01799,-0.03152
278.36,0.38629,0.02105,-0.02931
278.37,0.38635,0.01967,-0.02846
278.38,0.39577,0.01243,-0.02228
278.39,0.37144,0.01192,-0.01864
278.4,0.35692,-0.02394,-0.01382
278.41,0.36971,-0.02202,-0.00366
278.42,0.3825,-0.0201,0.0065
278.43,0.37335,-0.03835,-0.00685
278.44,0.36192,-0.07082,-0.00953
278.45,0.36821,-0.06896,-0.00926
278.46,0.35735,-0.07093,-0.01438
278.47,0.37243,-0.05572,-0.02134
278.48,0.37611,-0.05476,-0.02777
278.49,0.3729,-0.04868,-0.03259
278.5,0.3816,-0.04029,-0.03914
278.51,0.3402,-0.01589,-0.03742
278.52,0.32665,-0.01465,-0.02846
278.53,0.32947,-0.02848,-0.01053
278.54,0.3323,-0.0423,0.0074
278.55,0.3667,-0.0156,0.00095
278.56,0.39085,-0.03265,-0.00678
278.57,0.14092,-0.04377,0.06381
278.58,0.27591,-0.02294,0.03401
278.59,0.31845,-0.03527,0.01055
278.6,0.32942,-0.03874,0.00163
278.61,0.33641,-0.03127,-0.00073
278.62,0.34896,-0.03078,0.00303
278.63,0.35263,-0.01549,0.00596
278.64,0.35567,0.0001,0.00583
278.65,0.33464,-0.01615,0.00332
278.66,0.33607,-0.00588,0.00506
278.67,0.34379,0.00011,0.00253
278.68,0.3515,0.0061,0.0
278.69,0.30885,-0.01595,0.005
278.7,0.30897,-0.02137,0.01485
278.71,0.3091,-0.0268,0.0247
278.72,0.0904,-0.0285,0.07995
278.73,0.23325,-0.05165,0.03602
278.74,0.29592,-0.04773,0.00786
278.75,0.30056,-0.04251,-0.00442
278.76,0.33033,-0.0405,-0.00481
278.77,0.3601,-0.0385,-0.0052
278.78,0.33655,-0.04075,-0.00365
278.79,0.32378,-0.03698,-0.00797
278.8,0.31499,-0.03289,-0.01233
278.81,0.31659,-0.02395,-0.01732
278.82,0.3182,-0.015,-0.0223
278.83,0.3562,-0.0401,-0.0334
278.84,0.29795,-0.01765,-0.0301
278.85,0.28653,-0.01402,-0.0162
278.86,0.31646,-0.01631,-0.0024
278.87,0.3464,-0.0186,0.0114
278.88,0.3294,-0.006,0.0081
278.89,0.2853,-0.0323,0.0111
278.9,0.2819,-0.02485,0.0164
278.91,0.2965,-0.00773,0.02205
278.92,0.3053,-0.02422,0.02782
278.93,0.33115,-0.01371,0.03421
278.94,0.34427,0.0019,0.0261
278.95,0.3574,0.0175,0.018
278.96,0.3482,0.0034,0.0098
278.97,0.3441,-0.0243,0.0173
278.98,0.35265,0.01685,0.0063
278.99,0.35268,0.01498,0.00105
279.0,0.35299,-0.00496,-0.00328
279.01,0.3533,-0.0249,-0.0076
279.02,0.39335,-0.0294,-0.0129
279.03,0.40597,-0.037,-0.03125
279.04,0.40314,-0.02865,-0.04568
279.05,0.4003,-0.0203,-0.0601
279.06,0.4078,-0.0146,-0.0647
279.07,0.1461,-0.0175,0.0061
279.08,0.2744,-0.01275,-0.0314
279.09,0.3281,-0.01567,-0.0542
279.1,0.3818,-0.0186,-0.077
279.11,0.3503,-0.0142,-0.0635
279.12,0.36145,-0.02055,-0.0624
279.13,0.35752,-0.03047,-0.05535
279.14,0.35121,-0.03413,-0.04708
279.15,0.37166,-0.04437,-0.04244
279.16,0.36828,-0.04804,-0.03807
279.17,0.35249,-0.02382,-0.04329
279.18,0.34659,-0.01541,-0.03685
279.19,0.33725,-0.01965,-0.02477
279.2,0.30192,-0.02908,-0.01339
279.21,0.32161,-0.03329,0.00496
279.22,0.35306,-0.03155,0.00988
279.23,0.31828,-0.03043,0.01474
279.24,0.32979,-0.02631,0.02127
279.25,0.33,-0.00836,0.02454
279.26,0.32705,0.00102,0.02607
279.27,0.32107,0.00026,0.02713
279.28,0.32469,0.01163,0.02847
279.29,0.33759,0.00746,0.03053
279.3,0.33499,-0.00302,0.02702
279.31,0.32615,0.00454,0.02531
279.32,0.33403,0.01992,0.02
279.33,0.36431,0.04861,0.00945
279.34,0.39021,0.04096,-0.00558
279.35,0.40026,0.05733,-0.01844
279.36,0.38913,0.04871,-0.02312
279.37,0.378,0.0401,-0.0278
279.38,0.3465,0.01145,-0.00395
279.39,0.30205,-0.03127,0.02107
279.4,0.31012,-0.03218,0.03583
279.41,0.33171,0.00206,0.03711
279.42,0.3285,0.01903,0.03921
279.43,0.5953,0.03467,-0.02725
279.44,0.4811,0.03533,0.00228
279.45,0.442,0.02781,0.00584
279.46,0.3956,0.01766,0.01282
279.47,0.34365,0.01773,0.02596
279.48,0.39233,0.02391,0.04558
279.49,0.38301,0.00361,0.03594
279.5,0.36321,-0.00629,0.02242
279.51,0.3434,-0.0162,0.0089
279.52,0.3361,-0.0256,-0.0062
279.53,0.3335,-0.0315,-0.013
279.54,0.3076,-0.0434,-0.0075
279.55,0.3188,-0.0584,-0.0001
279.56,0.3823,-0.0102,0.0113
279.57,0.34335,-0.0025,0.0017
279.58,0.32532,0.0103,0.0085
279.59,0.33121,0.00695,0.0051
279.6,0.35391,0.01242,-0.0122
279.61,0.34186,-0.00349,-0.02075
279.62,0.33658,-0.00664,-0.01648
279.63,0.33274,-0.02412,-0.01514
279.64,0.32667,-0.02076,-0.00912
279.65,0.33614,-0.01198,-0.00696
279.66,0.35587,-0.02859,-0.01708
279.67,0.38359,-0.01989,-0.02189
279.68,0.38684,-0.0088,-0.02699
279.69,0.36972,-0.01155,-0.02729
279.7,0.37466,-0.00562,-0.02599
279.71,0.3796,0.0003,-0.0247
279.72,0.3639,0.0147,-0.0265
279.73,0.3679,0.00625,-0.0288
279.74,0.3717,-0.00898,-0.02665
279.75,0.38595,-0.02864,-0.02917
279.76,0.38733,-0.03377,-0.02669
279.77,0.39972,-0.03263,-0.02699
279.78,0.40076,-0.06091,-0.03035
279.79,0.38643,-0.05921,-0.03157
279.8,0.38592,-0.06426,-0.03094
279.81,0.37256,-0.04368,-0.02737
279.82,0.38103,-0.03054,-0.02483
279.83,0.3895,-0.0174,-0.0223
279.84,0.3709,-0.0103,-0.01735
279.85,0.36885,-0.0135,-0.01348
279.86,0.36492,-0.02485,-0.01374
279.87,0.37001,-0.04512,-0.01537
279.88,0.3751,-0.0654,-0.017
279.89,0.38255,-0.05645,-0.0124
279.9,0.38043,-0.04677,-0.0089
279.91,0.38006,-0.03678,-0.0053
279.92,0.3797,-0.0268,-0.0017
279.93,0.35965,-0.0163,-0.0062
279.94,0.36988,0.00235,-0.0081
279.95,0.38974,0.00833,-0.01175
279.96,0.4096,0.0143,-0.0154
279.97,0.3843,-0.00395,-0.0231
279.98,0.366,-0.00368,-0.02535
279.99,0.3646,0.01511,-0.02613
280.0,0.35725,0.0043,-0.02712
280.01,0.3499,-0.0065,-0.0281
280.02,0.35025,-0.00715,-0.01465
280.03,0.35193,-0.00458,-0.00352
280.04,0.34332,-0.00679,0.00199
280.05,0.3347,-0.009,0.0075
280.06,0.3403,0.0217,0.0128
280.07,0.3649,-0.0212,0.0062
280.08,0.3926,0.0025,0.0041
280.09,0.6116,0.0094,-0.06275
280.1,0.48795,-0.00625,-0.02148
280.11,0.40948,-0.02102,-0.00034
280.12,0.36559,-0.01146,0.01538
280.13,0.3217,-0.0019,0.0311
280.14,0.3192,0.0186,0.0265
280.15,0.3466,0.02455,0.02015
280.16,0.349,0.01487,0.01473
280.17,0.35045,0.02514,0.00371
280.18,0.35952,0.01782,-0.00355
280.19,0.36541,-0.00704,-0.00693
280.2,0.37781,0.00248,-0.00142
280.21,0.37585,0.02469,-0.00406
280.22,0.37172,0.03744,-0.00838
280.23,0.34466,0.03762,-0.00559
280.24,0.33918,0.01816,-0.00844
280.25,0.32324,0.00453,0.00113
280.26,0.3073,-0.0091,0.0107
280.27,0.3381,0.0217,0.0192
280.28,0.3813,0.0202,0.0022
280.29,0.3477,0.0054,0.01675
280.3,0.3309,-0.0105,0.02403
280.31,0.3146,-0.0131,0.03542
280.32,0.31395,-0.02015,0.03616
280.33,0.30797,-0.03463,0.03518
280.34,0.34464,-0.00366,0.02489
280.35,0.36732,0.01427,0.01109
280.36,0.34456,0.01113,-0.00181
280.37,0.32833,0.00051,-0.00846
280.38,0.29367,-0.012,-0.00303
280.39,0.28689,-0.00545,0.00238
280.4,0.30139,0.00283,0.00409
280.41,0.3159,0.0111,0.0058
280.42,0.2969,-0.0203,-0.0029
280.43,0.2785,-0.02915,0.0049
280.44,0.27265,-0.01682,0.00685
280.45,0.25788,-0.01411,0.01582
280.46,0.25264,-0.02241,0.02146
280.47,0.27287,-0.0284,0.02608
280.48,0.31263,-0.02125,0.01939
280.49,0.59137,0.00057,-0.05146
280.5,0.72713,-0.01031,-0.09598
280.51,0.56302,-0.02106,-0.05884
280.52,0.46666,-0.03453,-0.04342
280.53,0.41798,-0.03941,-0.03546
280.54,0.38229,-0.04176,-0.02318
280.55,0.38265,-0.05593,-0.01869
280.56,0.38887,-0.01452,-0.01815
280.57,0.40068,0.00309,-0.02257
280.58,0.35884,0.00239,-0.02198
280.59,0.36357,0.00579,-0.02019
280.6,0.37258,0.00015,-0.01985
280.61,0.37424,0.00438,-0.01542
280.62,0.37622,0.00674,-0.01986
280.63,0.37661,-0.00683,-0.02563
280.64,0.38386,-0.01577,-0.03187
280.65,0.38628,-0.00439,-0.03964
280.66,0.39489,-0.00369,-0.04487
280.67,0.39525,-0.01084,-0.05059
280.68,0.36888,0.00323,-0.0454
280.69,0.34829,0.00526,-0.03665
280.7,0.37509,-0.01197,-0.02373
280.71,0.40639,-0.00268,-0.02951
280.72,0.39149,-0.01449,-0.03856
280.73,0.36984,-0.02504,-0.03743
280.74,0.34902,-0.02947,-0.01416
280.75,0.3282,-0.0339,0.0091
280.76,0.3786,-0.0236,-0.00295
280.77,0.3644,-0.01635,-0.01852
280.78,0.36845,-0.00953,-0.02541
280.79,0.35728,-0.02831,-0.0271
280.8,0.33544,-0.0217,-0.01235
280.81,0.58407,-0.0246,-0.06003
280.82,0.47108,-0.01795,-0.02267
280.83,0.67964,-0.00033,-0.06789
280.84,0.53402,0.00453,-0.03445
280.85,0.44396,0.01426,-0.02337
280.86,0.39558,0.00783,-0.01043
280.87,0.3472,0.0014,0.0025
280.88,0.36615,-0.00075,0.00285
280.89,0.3851,-0.0029,0.0032
280.9,0.37495,0.0045,-0.00555
280.91,0.37623,0.0162,-0.01317
280.92,0.3775,0.0279,-0.0208
280.93,0.3856,-0.0023,-0.0276
280.94,0.62385,-0.0045,-0.0781
280.95,0.77172,0.00305,-0.10595
280.96,0.58681,0.00253,-0.05758
280.97,0.47121,-0.01078,-0.03919
280.98,0.44746,-0.01669,-0.02475
280.99,0.42943,-0.01099,-0.01742
281.0,0.39202,-0.02094,-0.02376
281.01,0.37541,-0.02957,-0.02258
281.02,0.36451,-0.03668,-0.02879
281.03,0.35501,-0.05524,-0.02389
281.04,0.36466,-0.03187,-0.0202
281.05,0.36173,-0.02549,-0.01615
281.06,0.3588,-0.0191,-0.0121
281.07,0.409,-0.012,-0.0195
281.08,0.3762,-0.0558,-0.0296
281.09,0.3786,-0.0465,-0.02375
281.1,0.3848,-0.06175,-0.01918
281.11,0.3603,-0.05353,-0.02039
281.12,0.35135,-0.04167,-0.01104
281.13,0.36452,-0.03388,-0.01192
281.14,0.35981,-0.02374,-0.01351
281.15,0.36161,-0.02942,-0.0159
281.16,0.35415,-0.04096,-0.01665
281.17,0.35598,-0.03243,-0.01818
281.18,0.36424,-0.02942,-0.02269
281.19,0.37372,-0.04416,-0.02389
281.2,0.36536,-0.03013,-0.0235
281.21,0.36753,-0.02697,-0.02155
281.22,0.36847,-0.03284,-0.00988
281.23,0.3694,-0.0387,0.0018
281.24,0.3824,-0.0233,0.00055
281.25,0.3873,-0.0012,0.00402
281.26,0.37525,-0.00595,0.00151
281.27,0.37477,-0.01468,-0.00314
281.28,0.37433,-0.00724,-0.00457
281.29,0.38151,3e-05,0.00282
281.3,0.41665,0.02831,-0.00154
281.31,0.41053,0.03335,-0.00867
281.32,0.39421,0.03227,-0.00374
281.33,0.39281,0.01464,-0.00587
281.34,0.38395,0.03067,-0.00894
281.35,0.39323,0.00869,-0.00642
281.36,0.4025,-0.0133,-0.0039
281.37,0.39185,-0.01835,-0.01695
281.38,0.39643,-0.00718,-0.02388
281.39,0.40892,-0.00594,-0.03244
281.4,0.39176,-0.00287,-0.03702
281.41,0.38588,-0.00634,-0.03276
281.42,0.38,-0.0098,-0.0285
281.43,0.3658,0.0125,-0.0199
281.44,0.362,-0.00975,-0.0188
281.45,0.36685,-0.01808,-0.0176
281.46,0.37482,0.00256,-0.0151
281.47,0.36696,-0.01492,-0.01205
281.48,0.3591,-0.0324,-0.009
281.49,0.381,-0.0146,-0.0144
281.5,0.3955,-0.0032,-0.0144
281.51,0.3549,-0.0286,0.003
281.52,0.37365,-0.0262,0.00275
281.53,0.37223,-0.0146,0.00193
281.54,0.37657,0.00105,0.00266
281.55,0.38733,-0.01003,-0.00382
281.56,0.38877,-0.01277,-0.01016
281.57,0.3902,-0.0155,-0.0165
281.58,0.12895,-0.0402,0.04605
281.59,0.24072,-0.0408,0.01273
281.6,0.30671,-0.04515,-0.00743
281.61,0.3363,-0.05213,-0.02161
281.62,0.34495,-0.04307,-0.02781
281.63,0.33898,-0.04328,-0.02601
281.64,0.34939,-0.02799,-0.02116
281.65,0.36224,-0.00899,-0.01903
281.66,0.35437,-0.01839,-0.02176
281.67,0.37028,-0.03134,-0.02313
281.68,0.36214,-0.02962,-0.02357
281.69,0.354,-0.0279,-0.024
281.7,0.35485,-0.00115,-0.02045
281.71,0.35037,-0.00643,-0.02207
281.72,0.35064,-0.00532,-0.02409
281.73,0.3509,-0.0042,-0.0261
281.74,0.36825,-0.0117,-0.02555
281.75,0.37938,-0.0141,-0.02298
281.76,0.37484,-0.0249,-0.02054
281.77,0.37002,-0.011,-0.01802
281.78,0.37391,-0.0158,-0.02081
281.79,0.3778,-0.0206,-0.0236
281.8,0.3387,-0.02335,-0.02205
281.81,0.35215,-0.03327,-0.01597
281.82,0.3656,-0.0432,-0.0099
281.83,0.3927,-0.0193,-0.0153
281.84,0.3725,-0.01745,-0.00965
281.85,0.39305,-0.02353,-0.00783
281.86,0.38548,-0.04856,-0.01261
281.87,0.38679,-0.05228,-0.0198
281.88,0.3881,-0.056,-0.027
281.89,0.3776,-0.0338,-0.0258
281.9,0.38,-0.0316,-0.0233
281.91,0.37225,-0.0551,-0.02575
281.92,0.36403,-0.05605,-0.02177
281.93,0.35281,-0.03497,-0.01724
281.94,0.36076,-0.03188,-0.01942
281.95,0.37373,-0.03569,-0.02696
281.96,0.35701,-0.02899,-0.03738
281.97,0.35986,-0.02114,-0.04139
281.98,0.35983,-0.01142,-0.03599
281.99,0.36801,-0.01806,-0.0325
282.0,0.38145,-0.02773,-0.0291
282.01,0.3949,-0.0374,-0.0257
282.02,0.37615,-0.03395,-0.0246
282.03,0.37038,-0.04228,-0.0214
282.04,0.33789,-0.03534,-0.01275
282.05,0.35785,-0.05407,-0.00152
282.06,0.37812,-0.05954,-6e-05
282.07,0.3984,-0.065,0.0014
282.08,0.3691,-0.0473,-0.0066
282.09,0.3398,-0.0296,-0.0146
282.1,0.329,-0.0189,-0.01805
282.11,0.3362,-0.01395,-0.01607
282.12,0.35625,-0.00973,-0.01514
282.13,0.3763,-0.0055,-0.0142
282.14,0.3637,-0.03095,-0.0088
282.15,0.35445,-0.03903,-0.0014
282.16,0.36433,-0.05046,0.0017
282.17,0.60967,-0.02373,-0.05825
282.18,0.47409,-0.02872,-0.02068
282.19,0.42305,-0.01141,-0.00764
282.2,0.38672,0.00595,-0.00452
282.21,0.36586,0.00338,0.00324
282.22,0.33793,0.01774,0.00462
282.23,0.34471,-0.00383,-0.00149
282.24,0.36191,-0.01171,-0.00654
282.25,0.36286,-0.0115,-0.01457
282.26,0.3638,-0.0113,-0.0226
282.27,0.3309,-0.0046,-0.02245
282.28,0.32415,0.0028,-0.01972
282.29,0.32683,0.0067,-0.01526
282.3,0.30297,0.00705,-0.00833
282.31,0.2791,0.0074,-0.0014
282.32,0.3371,-0.0314,-0.0024
282.33,0.31425,-0.02335,0.00235
282.34,0.31707,-0.01522,0.00643
282.35,0.30153,-0.00706,0.00516
282.36,0.32237,-0.01468,0.00553
282.37,0.32933,-0.02179,0.01152
282.38,0.29892,-0.02455,0.00076
282.39,0.31206,-0.01122,-0.00022
282.4,0.32598,-0.00966,0.00214
282.41,0.34359,-0.01558,-0.00148
282.42,0.3434,-0.01169,-0.00864
282.43,0.3298,-0.00295,-0.01237
282.44,0.3263,-0.01728,-0.01014
282.45,0.327,-0.01724,-0.00617
282.46,0.3254,-0.02632,-0.00439
282.47,0.3488,-0.00246,-0.0039
282.48,0.35345,0.00257,-0.00055
282.49,0.37093,0.03124,-0.00942
282.5,0.37162,0.00267,-0.01886
282.51,0.38066,-0.03311,-0.02578
282.52,0.37183,-0.0307,-0.02504
282.53,0.36886,-0.0203,-0.02432
282.54,0.36733,-0.03225,-0.02001
282.55,0.38536,-0.01063,-0.01815
282.56,0.37943,-0.00481,-0.01813
282.57,0.35626,-0.01136,-0.01527
282.58,0.35528,0.00387,-0.01524
282.59,0.35994,0.00029,-0.01212
282.6,0.34562,-0.002,-0.00466
282.61,0.36066,0.00645,-0.00458
282.62,0.33988,-0.00937,0.00506
282.63,0.34314,-0.03129,0.00783
282.64,0.35377,-0.05089,2e-05
282.65,0.34798,-0.01414,-0.00689
282.66,0.34684,-0.01127,-0.01104
282.67,0.34612,-0.00168,-0.01027
282.68,0.35306,0.01116,-0.01098
282.69,0.34683,0.00178,-0.01194
282.7,0.32512,0.00724,-0.00882
282.71,0.32901,0.00497,-0.00161
282.72,0.34086,0.01258,-0.00361
282.73,0.35173,0.00459,-0.00945
282.74,0.36706,0.00195,-0.01833
282.75,0.35618,0.00808,-0.01756
282.76,0.35324,0.00164,-0.01598
282.77,0.36582,0.00197,-0.02164
282.78,0.35806,-0.00996,-0.02577
282.79,0.35683,-0.00643,-0.02924
282.8,0.35701,-0.00732,-0.02812
282.81,0.3685,-0.00386,-0.02656
282.82,0.38,-0.0004,-0.025
282.83,0.37905,-0.0115,-0.02125
282.84,0.37707,-0.0141,-0.01463
282.85,0.37118,-0.02445,-0.00437
282.86,0.3653,-0.0348,0.0059
282.87,0.36425,-0.0261,0.0024
282.88,0.34693,0.0016,0.0089
282.89,0.37216,0.02465,0.01265
282.9,0.37723,-0.00658,0.00992
282.91,0.39582,-0.01964,0.00066
282.92,0.38941,-0.01352,-0.01117
282.93,0.3971,-0.00621,-0.01924
282.94,0.4048,0.0011,-0.0273
282.95,0.3813,-0.0162,-0.0267
282.96,0.3778,-0.0131,-0.0251
282.97,0.37695,-0.01545,-0.02365
282.98,0.38393,-0.01997,-0.02533
282.99,0.36336,-0.04033,-0.02236
283.0,0.35473,-0.04407,-0.01938
283.01,0.36431,-0.02753,-0.01884
283.02,0.3675,-0.02447,-0.02272
283.03,0.36265,-0.02073,-0.02411
283.04,0.37102,-0.02891,-0.0279
283.05,0.36141,-0.02431,-0.02995
283.06,0.3518,-0.0197,-0.032
283.07,0.34925,-0.0272,-0.03545
283.08,0.34832,-0.05295,-0.03773
283.09,0.34106,-0.06318,-0.03767
283.1,0.30248,-0.08559,-0.03053
283.11,0.30849,-0.0928,-0.02532
283.12,0.31354,-0.0921,-0.01776
283.13,0.28787,-0.0894,-0.00928
283.14,0.28209,-0.08035,0.00136
283.15,0.27804,-0.04923,0.00873
283.16,0.274,-0.0181,0.0161
283.17,0.56065,-0.01655,-0.0481
283.18,0.44052,-0.04052,-0.0283
283.19,0.36701,-0.03311,-0.0198
283.2,0.2935,-0.0257,-0.0113
283.21,0.2991,-0.01645,-0.00325
283.22,0.30965,-0.02017,-0.00018
283.23,0.32667,-0.01859,0.00511
283.24,0.33698,-0.00684,0.0135
283.25,0.35829,-0.01987,0.0173
283.26,0.34274,-0.02758,0.0163
283.27,0.33857,-0.03184,0.0174
283.28,0.33579,-0.02507,0.0176
283.29,0.34189,-0.04058,0.0161
283.3,0.36925,-0.04864,0.00645
283.31,0.12088,-0.04807,0.06578
283.32,0.24654,-0.04158,0.03084
283.33,0.30132,-0.04774,0.01732
283.34,0.35061,-0.04427,0.00706
283.35,0.3615,-0.01538,0.00628
283.36,0.3724,0.0135,0.0055
283.37,0.3864,-0.0007,-0.0093
283.38,0.3832,-0.02335,-0.0231
283.39,0.39865,-0.02337,-0.02555
283.4,0.38662,-0.01758,-0.03492
283.41,0.3746,-0.0118,-0.0443
283.42,0.34065,0.0189,-0.03695
283.43,0.33208,0.04115,-0.03092
283.44,0.34149,-0.00032,-0.02311
283.45,0.35435,-0.01021,-0.02015
283.46,0.37423,-0.00646,-0.02577
283.47,0.36672,0.01582,-0.02514
283.48,0.36146,0.00296,-0.02842
283.49,0.36568,-0.01842,-0.03316
283.5,0.35064,-0.02646,-0.03328
283.51,0.35897,-0.01398,-0.02984
283.52,0.34869,-0.00624,-0.02702
283.53,0.32495,-0.00037,-0.02406
283.54,0.32822,-0.00968,-0.01848
283.55,0.35891,-0.00539,-0.01454
283.56,0.3896,-0.0011,-0.0106
283.57,0.33125,0.00315,-0.00245
283.58,0.30357,-0.03232,0.00087
283.59,0.29939,-0.01711,0.01528
283.6,0.29195,-0.01076,0.01789
283.61,0.2845,-0.0044,0.0205
283.62,0.2757,-0.009,0.03225
283.63,0.2996,-0.0154,0.03868
283.64,0.30375,-0.0271,0.03404
283.65,0.29228,-0.0461,0.03412
283.66,0.28744,-0.0449,0.03646
283.67,0.29287,-0.03995,0.03943
283.68,0.2983,-0.035,0.0424
283.69,0.3223,0.0294,0.0423
283.7,0.3379,0.0152,0.02125
283.71,0.3532,0.0213,-0.00037
283.72,0.3685,0.0274,-0.022
283.73,0.3299,0.01985,-0.0212
283.74,0.32035,-0.00452,-0.01045
283.75,0.35447,-0.01656,-0.00282
283.76,0.35198,-0.02453,-0.00421
283.77,0.35034,-0.01157,-0.00575
283.78,0.32937,-0.02638,0.00113
283.79,0.34288,-0.02669,0.00721
283.8,0.33959,-0.02939,0.00835
283.81,0.33949,-0.04355,0.00093
283.82,0.3461,-0.02597,-0.01053
283.83,0.3465,-0.01958,-0.02116
283.84,0.3162,-0.01999,-0.02018
283.85,0.3098,-0.00864,-0.01969
283.86,0.31795,-0.00767,-0.01844
283.87,0.32632,-0.00148,-0.01202
283.88,0.33831,-0.02104,-0.01331
283.89,0.33486,-0.01572,-0.01696
283.9,0.33218,-0.00951,-0.02058
283.91,0.32549,0.00824,-0.01684
283.92,0.3644,-0.00253,-0.01512
283.93,0.3963,-0.03432,-0.02281
283.94,0.39425,-0.04471,-0.04056
283.95,0.36713,-0.04165,-0.04868
283.96,0.36777,-0.03567,-0.04939
283.97,0.36238,-0.03284,-0.0458
283.98,0.35614,-0.02662,-0.03385
283.99,0.38257,-0.00151,-0.02867
284.0,0.37233,-0.0002,-0.03549
284.01,0.35326,-0.0013,-0.03769
284.02,0.33608,0.0072,-0.0313
284.03,0.33334,0.0127,-0.02835
284.04,0.33772,0.0244,-0.02817
284.05,0.31006,0.01545,-0.02499
284.06,0.30588,0.01808,-0.01449
284.07,0.32799,0.01764,-0.01209
284.08,0.32705,0.01267,-0.00949
284.09,0.3261,0.0077,-0.0069
284.1,0.3273,0.0314,-0.0116
284.11,0.3285,0.0551,-0.0163
284.12,0.2402,0.0457,-0.0019
284.13,0.28665,0.02445,0.0235
284.14,0.32138,0.02763,0.03335
284.15,0.32989,0.05237,0.03002
284.16,0.32105,0.05393,0.02211
284.17,0.31188,0.01956,0.01981
284.18,0.3027,-0.0148,0.0175
284.19,0.31555,0.00165,0.01335
284.2,0.31317,0.03347,0.00847
284.21,0.31118,0.02288,0.00398
284.22,0.3092,0.0123,-0.0005
284.23,0.317,0.0232,0.00085
284.24,0.33615,-0.0029,0.00293
284.25,0.31298,-0.0005,0.00371
284.26,0.30544,0.0122,0.0075
284.27,0.29942,-0.00205,0.00825
284.28,0.54726,-0.01968,-0.04907
284.29,0.39578,0.00981,-0.00679
284.3,0.34074,0.009,0.01465
284.31,0.31622,0.0079,0.02332
284.32,0.29166,0.00495,0.03041
284.33,0.30298,-0.01413,0.02726
284.34,0.32589,-0.01927,0.01873
284.35,0.31815,0.01017,0.01426
284.36,0.32408,0.01843,0.01683
284.37,0.33,0.0267,0.0194
284.38,0.3274,0.00815,0.0189
284.39,0.3155,-0.00867,0.0292
284.4,0.3381,-0.01273,0.04245
284.41,0.3877,-0.00057,0.03277
284.42,0.41125,-0.00473,0.00673
284.43,0.40338,-0.01127,-0.01053
284.44,0.3955,-0.0178,-0.0278
284.45,0.3726,-0.03085,-0.0208
284.46,0.3815,-0.02413,-0.0149
284.47,0.3905,-0.00431,-0.00925
284.48,0.3816,-0.00165,-0.01547
284.49,0.37495,0.01848,-0.01733
284.5,0.38612,0.00284,-0.02012
284.51,0.3973,-0.0128,-0.0229
284.52,0.3895,-0.0263,-0.0141
284.53,0.3952,-0.0186,-0.01715
284.54,0.4115,-0.03735,-0.01787
284.55,0.4139,-0.04773,-0.02889
284.56,0.4001,-0.03907,-0.03514
284.57,0.39815,-0.03184,-0.03697
284.58,0.38838,-0.03132,-0.04054
284.59,0.37954,-0.02591,-0.03817
284.6,0.36592,-0.02966,-0.02994
