Time,RAW_U,RAW_V,RAW_W
280.97,0.43505,-0.01087,-0.03119
280.98,0.3556,-0.0241,-0.0208
280.99,0.4237,-0.0226,-0.0103
281.0,0.4114,-0.0053,-0.0101
281.01,0.3851,-0.02175,-0.01575
281.02,0.3588,-0.0382,-0.0214
281.03,0.3536,-0.0438,-0.035
281.04,0.3455,-0.0738,-0.019
281.05,0.3743,-0.0085,-0.0165
281.06,0.3588,-0.0191,-0.0121
281.07,0.409,-0.012,-0.0195
281.08,0.3762,-0.0558,-0.0296
281.09,0.3786,-0.0465,-0.02375
281.1,0.381,-0.0372,-0.0179
281.11,0.391,-0.077,-0.0146
281.12,0.3358,-0.0453,-0.0216
281.13,0.3424,-0.0298,-0.0017
281.14,0.3777,-0.0261,-0.0128
281.15,0.3551,-0.0136,-0.0151
281.16,0.3634,-0.0351,-0.0183
281.17,0.3467,-0.0525,-0.0174
281.18,0.3578,-0.0239,-0.0197
281.19,0.3725,-0.0264,-0.0272
281.2,0.3832,-0.0589,-0.0251
281.21,0.357,-0.0161,-0.0231
281.22,0.3697,-0.0238,-0.0196
281.23,0.3694,-0.0387,0.0018
281.24,0.3734,-0.0119,0.0056
281.25,0.3954,-0.0079,-0.0007
281.26,0.3922,0.0209,0.0075
281.27,0.3632,-0.0107,-0.001
281.28,0.3743,-0.0234,-0.0078
281.29,0.3739,0.0002,-0.006
281.3,0.3887,0.0073,0.0102
281.31,0.39655,0.02285,-0.0028
281.32,0.4044,0.0384,-0.0158
281.33,0.3779,0.0312,0.0012
281.34,0.3914,-0.003,-0.008
281.35,0.3751,0.0467,-0.012
281.36,0.4025,-0.0133,-0.0039
281.37,0.3959,-0.0008,-0.0248
281.38,0.3812,-0.0234,-0.03
281.39,0.401,0.004,-0.0308
281.4,0.4214,-0.0047,-0.041
281.41,0.3746,0.0002,-0.0416
281.42,0.38,-0.0098,-0.0285
281.43,0.3658,0.0125,-0.0199
281.44,0.3832,0.0085,-0.0178
281.45,0.3582,-0.032,-0.0177
281.46,0.3717,-0.0264,-0.0164
281.47,0.3654,-0.0294,-0.0127
281.48,0.3591,-0.0324,-0.009
281.49,0.381,-0.0146,-0.0144
281.5,0.3955,-0.0032,-0.0144
281.51,0.3549,-0.0286,0.003
281.52,0.3825,0.0022,0.0028
281.53,0.37665,-0.0004,0.00195
281.54,0.3708,-0.003,0.0011
281.55,0.3809,0.0167,0.0034
281.56,0.3981,-0.0211,-0.0103
281.57,0.3902,-0.0155,-0.0165
281.58,0.3731,-0.05,-0.0186
281.59,-0.1323,-0.0649,0.1086
281.6,0.3525,-0.0414,-0.0206
281.61,0.3727,-0.0495,-0.0276
281.62,0.36315,-0.04175,-0.0308
281.63,0.3536,-0.034,-0.034
281.64,0.333,-0.0435,-0.0242
281.65,0.3598,-0.0127,-0.0163
281.66,0.3751,0.01,-0.0169
281.67,0.3465,-0.0278,-0.0245
281.68,0.3862,-0.0443,-0.0245
281.69,0.354,-0.0279,-0.024
281.7,0.3241,-0.0394,-0.0182
281.71,0.3557,0.0256,-0.0169
281.72,0.3459,-0.0117,-0.0237
281.73,0.3509,-0.0042,-0.0261
281.74,0.3499,-0.0163,-0.0216
281.75,0.3856,-0.0192,-0.025
281.76,0.3905,-0.0165,-0.0204
281.77,0.3703,-0.0357,-0.0181
281.78,0.3652,0.0029,-0.0155
281.79,0.3778,-0.0206,-0.0236
281.8,0.3681,-0.0106,-0.0249
281.81,0.2996,-0.0261,-0.0205
281.82,0.3656,-0.0432,-0.0099
281.83,0.3927,-0.0193,-0.0153
281.84,0.3527,0.0051,-0.0187
281.85,0.38315,-0.01225,-0.01235
281.86,0.38053,-0.04292,-0.01487
281.87,0.38431,-0.04946,-0.02093
281.88,0.3881,-0.056,-0.027
281.89,0.3479,-0.0212,-0.0153
281.9,0.3671,-0.0116,-0.0246
281.91,0.3824,-0.0294,-0.0208
281.92,0.3645,-0.0786,-0.0282
281.93,0.3558,-0.057,-0.0178
281.94,0.36225,-0.0429,-0.0197
281.95,0.3687,-0.0288,-0.0216
281.96,0.3867,-0.0395,-0.0345
281.97,0.3747,-0.0264,-0.03995
281.98,0.3627,-0.0133,-0.0454
281.99,0.36945,-0.019,-0.0372
282.0,0.3762,-0.0247,-0.029
282.01,0.3949,-0.0374,-0.0257
282.02,0.3864,-0.0314,-0.0271
282.03,0.3574,-0.0305,-0.0235
282.04,0.3646,-0.0506,-0.0182
282.05,0.3054,-0.0284,-0.0041
282.06,0.3778,-0.0728,0.0097
282.07,0.3984,-0.065,0.0014
282.08,0.3525,-0.0511,-0.0049
282.09,0.3398,-0.0296,-0.0146
282.1,0.3168,-0.02,-0.0137
282.11,0.3182,-0.0082,-0.0215
282.12,0.3434,-0.009,-0.0141
282.13,0.3763,-0.0055,-0.0142
282.14,0.3565,-0.045,-0.0129
282.15,0.3511,-0.0564,-0.0034
282.16,0.3452,-0.0471,0.006
282.17,0.3742,-0.0619,0.0048
282.18,0.855,0.003,-0.1182
282.19,0.3385,-0.0337,0.0169
282.2,0.372,0.0059,0.0054
282.21,0.3504,0.0233,-0.0014
282.22,0.345,0.0008,0.011
282.23,0.31,0.0321,0.006
282.24,0.3515,-0.0254,-0.0076
282.25,0.3791,-0.0196,-0.0116
282.26,0.3638,-0.0113,-0.0226
282.27,0.3257,-0.0005,-0.0267
282.28,0.298,0.0021,-0.0223
282.29,0.3174,0.0102,-0.017
282.3,0.3295,0.0106,-0.0108
282.31,0.2791,0.0074,-0.0014
282.32,0.3371,-0.0314,-0.0024
282.33,0.3092,-0.0533,-0.0085
282.34,0.2914,-0.0153,0.0071
282.35,0.3199,-0.0071,0.0105
282.36,0.33155,-0.0147,0.0082
282.37,0.3432,-0.0223,0.0059
282.38,0.3363,-0.0289,0.0175
282.39,0.33075,-0.0134,0.00815
282.4,0.3252,0.0021,-0.0012
282.41,0.3399,-0.0081,0.0045
282.42,0.34155,-0.00795,-0.00565
282.43,0.3432,-0.0078,-0.0158
282.44,0.3162,0.0058,-0.0161
282.45,0.3228,-0.0316,-0.0079
282.46,0.3277,-0.0172,-0.0022
282.47,0.3238,-0.0354,-0.0026
282.48,0.3722,0.0214,-0.0034
282.49,0.3803,0.04065,-0.01085
282.5,0.3884,0.0599,-0.0183
282.51,0.38905,-0.0045,-0.0255
282.52,0.3897,-0.0689,-0.0327
282.53,0.363,-0.0283,-0.0243
282.54,0.3659,-0.0099,-0.0236
282.55,0.3658,-0.0442,-0.0157
282.56,0.4034,0.011,-0.0163
282.57,0.3735,0.001,-0.0181
282.58,0.3331,-0.0179,-0.0124
282.59,0.3543,0.0191,-0.0152
282.6,0.3428,0.0074,-0.0062
282.61,0.35925,0.01115,-0.00535
282.62,0.3757,0.0149,-0.0045
282.63,0.36105,-0.01915,0.00305
282.64,0.36272,-0.04482,-0.00237
282.65,0.35246,-0.01111,-0.00809
282.66,0.3422,0.0226,-0.0138
282.67,0.3457,-0.0084,-0.0152
282.68,0.3454,0.0079,-0.0095
282.69,0.36,0.024,-0.0117
282.7,0.3406,-0.0076,-0.0129
282.71,0.33675,-0.00245,-0.00365
282.72,0.34473,0.00887,-0.00462
282.73,0.3527,0.0202,-0.0056
282.74,0.3626,-0.0034,-0.0153
282.75,0.3824,-0.0007,-0.0272
282.76,0.3453,0.0142,-0.0168
282.77,0.3503,-0.0048,-0.0144
282.78,0.3784,0.0023,-0.0273
282.79,0.3503,-0.0219,-0.0299
282.8,0.3556,-0.0029,-0.0327
282.81,0.3572,-0.0082,-0.027
282.82,0.38,-0.0004,-0.025
282.83,0.3836,-0.028,-0.027
282.84,0.3781,-0.0226,-0.0175
282.85,0.3751,-0.0167,-0.008
282.86,0.3653,-0.0348,0.0059
282.87,0.3775,0.0299,0.0008
282.88,0.3632,-0.0174,-0.0011
282.89,0.3296,0.0293,0.0154
282.9,0.3974,0.0477,0.0164
282.91,0.3823,-0.0378,0.0072
282.92,0.4144,-0.0327,-0.0086
282.93,0.383,-0.0074,-0.023
282.94,0.4048,0.0011,-0.0273
282.95,0.3489,-0.0031,-0.0302
282.96,0.3578,-0.0335,-0.0261
282.97,0.3743,-0.01,-0.0235
282.98,0.3761,-0.0178,-0.0222
282.99,0.3909,-0.0245,-0.027
283.0,0.3428,-0.0607,-0.0194
283.01,0.3461,-0.0478,-0.0164
283.02,0.3739,-0.011,-0.0183
283.03,0.3707,-0.0214,-0.0266
283.04,0.3578,-0.017,-0.0255
283.05,0.3794,-0.0371,-0.0317
283.06,0.3518,-0.0197,-0.032
283.07,0.355,-0.0611,-0.0348
283.08,0.3467,-0.0347,-0.0389
283.09,0.3474,-0.0787,-0.04
283.1,0.3338,-0.0734,-0.0376
283.11,0.32415,-0.0867,-0.02885
283.12,0.3145,-0.1,-0.0201
283.13,0.3186,-0.0914,-0.0102
283.14,0.2622,-0.0867,-0.0008
283.15,0.2763,-0.0713,0.012
283.16,0.274,-0.0181,0.0161
283.17,0.3011,-0.0062,0.0141
283.18,0.8473,-0.015,-0.1123
283.19,0.3204,-0.0645,-0.0085
283.2,0.2935,-0.0257,-0.0113
283.21,0.281,-0.0151,-0.0091
283.22,0.3047,-0.0072,0.0048
283.23,0.3202,-0.0239,0.0029
283.24,0.3437,-0.017,0.0104
283.25,0.36165,-0.02495,0.01575
283.26,0.34442,-0.03012,0.01553
283.27,0.3272,-0.0353,0.0153
283.28,0.3344,-0.0361,0.0185
283.29,0.333,-0.0183,0.0178
283.3,0.3648,-0.0375,0.0073
283.31,0.3966,-0.0567,-0.0032
283.32,-0.1275,-0.0475,0.1251
283.33,0.3722,-0.0351,-0.0041
283.34,0.3561,-0.0539,0.0038
283.35,0.3999,-0.0408,-0.0032
283.36,0.3724,0.0135,0.0055
283.37,0.3864,-0.0007,-0.0093
283.38,0.4147,-0.0181,-0.0261
283.39,0.38,-0.046,-0.0369
283.4,0.4141,-0.0234,-0.028
283.41,0.3746,-0.0118,-0.0443
283.42,0.301,-0.0335,-0.0341
283.43,0.3067,0.0496,-0.0296
283.44,0.3235,0.0634,-0.0249
283.45,0.3509,-0.0418,-0.0153
283.46,0.3672,-0.0201,-0.0172
283.47,0.3941,-0.0027,-0.0314
283.48,0.3592,0.0381,-0.0245
283.49,0.3562,-0.0099,-0.0317
283.5,0.3699,-0.0398,-0.0379
283.51,0.3356,-0.0345,-0.0334
283.52,0.3673,-0.0015,-0.0264
283.53,0.3384,0.0015,-0.0242
283.54,0.33495,-0.00875,-0.01855
283.55,0.3315,-0.019,-0.0129
283.56,0.3896,-0.0011,-0.0106
283.57,0.3668,0.0011,-0.0158
283.58,0.2729,0.0074,0.0057
283.59,0.2759,-0.0678,0.0042
283.6,0.2952,-0.0019,0.0297
283.61,0.2845,-0.0044,0.0205
283.62,0.2316,-0.0325,0.0342
283.63,0.2669,-0.0136,0.044
283.64,0.3235,-0.0218,0.0451
283.65,0.3079,-0.0388,0.0294
283.66,0.2808,-0.0651,0.0342
283.67,0.2826,-0.0437,0.0388
283.68,0.2983,-0.035,0.0424
283.69,0.3223,0.0294,0.0423
283.7,0.3449,0.0607,0.0228
283.71,0.3535,0.001,0.0002
283.72,0.3685,0.0274,-0.022
283.73,0.3554,0.0078,-0.033
283.74,0.2913,0.0123,-0.0204
283.75,0.3108,-0.0289,0.0003
283.76,0.3886,-0.0286,0.0048
283.77,0.3495,-0.0325,-0.0056
283.78,0.3487,0.0014,-0.0073
283.79,0.35255,-0.0128,0.003
283.8,0.3564,-0.027,0.0133
283.81,0.3363,-0.0321,0.0095
283.82,0.3445,-0.02025,-0.00625
283.83,0.3527,-0.0084,-0.022
283.84,0.3469,-0.0132,-0.0318
283.85,0.2859,-0.0204,-0.0192
283.86,0.3034,0.0027,-0.0192
283.87,0.3261,-0.0067,-0.0172
283.88,0.3347,0.0047,-0.0056
283.89,0.3503,-0.0406,-0.0146
283.9,0.3314,-0.0104,-0.0206
283.91,0.3295,-0.0033,-0.0242
283.92,0.3188,0.026,-0.0131
283.93,0.4033,-0.0133,-0.0134
283.94,0.4282,-0.0661,-0.0305
283.95,0.3922,-0.0551,-0.0583
283.96,0.34,-0.0386,-0.0568
283.97,0.3485,-0.0343,-0.0495
283.98,0.357,-0.03,-0.0422
283.99,0.3499,-0.0204,-0.0219
284.0,0.356,-0.00965,-0.0321
284.01,0.3621,0.0011,-0.0423
284.02,0.3342,-0.0024,-0.0399
284.03,0.3189,0.0157,-0.0249
284.04,0.3306,0.0182,-0.0254
284.05,0.3421,0.0361,-0.028
284.06,0.2824,0.0065,-0.0218
284.07,0.3017,0.0207,-0.004
284.08,0.3501,0.0172,-0.0097
284.09,0.3261,0.0077,-0.0069
284.1,0.3479,0.0046,-0.0129
284.11,0.3285,0.0551,-0.0163
284.12,0.2402,0.0457,-0.0019
284.13,0.2575,-0.0018,0.0279
284.14,0.3331,0.0032,0.0489
284.15,0.3561,0.0308,0.0432
284.16,0.3384,0.0771,0.0267
284.17,0.3122,0.0555,0.0142
284.18,0.3027,-0.0148,0.0175
284.19,0.3059,0.0088,0.0181
284.2,0.3284,0.0181,0.0092
284.21,0.3108,0.0653,0.0036
284.22,0.3092,0.0123,-0.0005
284.23,0.3023,0.0782,-0.0001
284.24,0.3248,0.0341,0.0022
284.25,0.3553,-0.029,0.005
284.26,0.2898,0.0019,0.0045
284.27,0.2979,0.0249,0.0113
284.28,0.2934,-0.0163,0.009
284.29,0.7951,-0.0373,-0.1064
284.3,0.5404,-0.01455,-0.03515
284.31,0.2857,0.0082,0.0361
284.32,0.2917,0.0068,0.032
284.33,0.303,-0.0132,0.02805
284.34,0.3143,-0.0332,0.0241
284.35,0.3488,-0.0244,0.0102
284.36,0.3104,0.0396,0.0098
284.37,0.33,0.0267,0.0194
284.38,0.271,-0.0057,0.0116
284.39,0.3248,-0.0104,0.0184
284.4,0.3036,-0.0255,0.0395
284.41,0.3607,-0.0168,0.0557
284.42,0.39775,-0.01285,0.0182
284.43,0.4348,-0.0089,-0.0193
284.44,0.3955,-0.0178,-0.0278
284.45,0.3895,-0.0049,-0.0332
284.46,0.38995,-0.01115,-0.0211
284.47,0.3904,-0.0174,-0.009
284.48,0.3995,0.0155,-0.0036
284.49,0.3727,0.001,-0.0217
284.5,0.3683,0.0386,-0.0192
284.51,0.3973,-0.0128,-0.0229
284.52,0.3523,-0.0147,-0.0176
284.53,0.3817,-0.0398,-0.0053
284.54,0.4009,-0.0109,-0.0202
284.55,0.4278,-0.0561,-0.0186
284.56,0.4163,-0.0581,-0.0399
284.57,0.3863,-0.0304,-0.0414
284.58,0.3962,-0.0246,-0.0388
284.59,0.3786,-0.0308,-0.0441
284.6,0.3707,-0.0205,-0.0358
284.61,0.3523,-0.0334,-0.0217
284.62,0.3868,-0.035,-0.007
284.63,0.3931,-0.0139,-0.0148
284.64,0.4098,-0.0338,-0.0237
284.65,0.3875,-0.0153,-0.0367
284.66,0.3933,-0.0033,-0.0328
284.67,0.4221,-0.00755,-0.0521
284.68,0.3774,-0.02898,-0.0549
284.69,0.3327,-0.0504,-0.0577
284.7,0.4699,-0.0122,-0.0531
284.71,0.4775,0.0082,-0.0698
284.72,0.4408,0.0143,-0.0483
284.73,0.4559,0.0006,-0.0766
284.74,0.4343,-0.0255,-0.0934
284.75,0.3538,-0.0048,-0.0941
284.76,0.4034,-0.0042,-0.096
284.77,0.2343,0.0517,-0.0531
284.78,0.2972,-0.0968,-0.0341
284.79,0.4168,-0.0324,-0.043
284.8,0.3908,-0.02445,-0.05785
284.81,0.3648,-0.0165,-0.0727
284.82,0.2352,-0.0307,-0.0255
284.83,0.3394,-0.0426,-0.0069
284.84,0.367,-0.095,-0.0148
284.85,0.4161,-0.0635,-0.0284
284.86,0.4135,-0.0616,-0.0275
284.87,0.4133,-0.0472,-0.0329
284.88,0.4359,-0.0579,-0.0379
284.89,0.419,-0.0457,-0.0429
284.9,0.4048,-0.0503,-0.0292
284.91,0.4024,-0.0433,-0.0296
284.92,0.3987,-0.0491,-0.0166
284.93,0.4306,-0.0109,-0.0226
284.94,0.4292,0.0085,-0.0335
284.95,0.3681,-0.0135,-0.0356
284.96,0.2971,0.0669,-0.0151
284.97,0.3684,0.016,0.0061
284.98,0.416,0.0277,0.0023
284.99,0.3562,0.0667,0.0136
285.0,0.4277,-0.0074,-0.0091
285.01,0.3905,-0.0106,-0.0256
285.02,0.3855,-0.0221,-0.0311
285.03,0.3455,0.0011,-0.0307
285.04,0.3489,0.006,-0.0197
285.05,0.3578,-0.002,-0.0154
285.06,0.3825,-0.0121,0.0013
285.07,0.3849,-0.0477,0.0013
285.08,0.3781,-0.0558,-0.0029
285.09,0.4338,-0.0331,-0.0154
285.1,0.3574,-0.0164,-0.0327
285.11,0.385,-0.0129,-0.0212
285.12,0.3826,-0.0179,-0.0246
285.13,0.3852,-0.0302,-0.0222
285.14,0.3878,-0.0425,-0.0198
285.15,0.4096,-0.0331,-0.0246
285.16,0.4244,-0.0139,-0.0228
285.17,0.4038,-0.003,-0.0292
285.18,0.3949,-0.0156,-0.0253
285.19,0.4032,-0.0208,-0.0311
285.2,0.3424,-0.0315,-0.0165
285.21,0.3922,-0.0634,-0.0107
285.22,0.3654,0.0018,-0.0095
285.23,0.39095,-0.00975,-0.01375
285.24,0.4165,-0.0213,-0.018
285.25,0.3761,-0.0182,-0.0242
285.26,0.3572,-0.0344,-0.0213
285.27,0.3618,-0.0055,-0.0134
285.28,0.3712,-0.0022,-0.01485
285.29,0.3886,0.0066,-0.01282
285.3,0.406,0.0154,-0.0108
285.31,0.4674,-0.0194,-0.0241
285.32,0.4395,-0.0351,-0.0214
285.33,0.38,-0.047,-0.0264
285.34,0.4058,-0.0282,-0.0266
285.35,0.3941,-0.0774,-0.0265
285.36,0.401,-0.0365,-0.0236
285.37,0.4151,-0.0501,-0.0264
285.38,0.4109,-0.0445,-0.0285
285.39,0.4161,-0.0458,-0.0252
285.4,0.4115,-0.0573,-0.025
285.41,0.4171,-0.044,-0.0326
285.42,0.4208,-0.0499,-0.0394
285.43,0.4246,-0.0522,-0.03365
285.44,0.4247,-0.06315,-0.03252
285.45,0.4248,-0.0741,-0.0314
285.46,0.4018,-0.0757,-0.0273
285.47,0.4383,-0.0331,-0.0276
285.48,0.4046,-0.0403,-0.0253
285.49,0.4256,-0.0304,-0.0292
285.5,0.4632,-0.0566,-0.0327
285.51,0.4431,-0.0625,-0.0358
285.52,0.4417,-0.0386,-0.0386
285.53,0.3937,-0.0402,-0.027
285.54,0.445,-0.0548,-0.0175
285.55,0.4134,-0.0357,-0.0136
285.56,0.4084,-0.0306,-0.0216
285.57,0.3957,-0.0518,-0.0205
285.58,0.4108,-0.044,-0.0178
285.59,0.3855,-0.07,-0.0008
285.6,0.4195,-0.0614,-0.0137
285.61,0.4181,-0.0089,-0.0092
285.62,0.4255,-0.0398,-0.0102
285.63,0.4304,-0.0283,-0.0182
285.64,0.3902,-0.0398,-0.0113
285.65,0.4352,-0.0485,-0.0101
285.66,0.4255,-0.0393,-0.0102
285.67,0.4551,-0.0835,-0.0209
285.68,0.4354,-0.06195,-0.0302
285.69,0.4157,-0.0404,-0.0395
285.7,0.4129,-0.0628,-0.0331
285.71,0.4193,-0.0342,-0.0299
285.72,0.4513,-0.0096,-0.0313
285.73,0.3612,-0.032,-0.0275
285.74,0.3971,0.0117,-0.0274
285.75,0.4199,-0.0464,-0.0219
285.76,0.3997,-0.035,-0.0231
285.77,0.437,-0.0381,-0.0161
285.78,0.4262,-0.0644,-0.0196
285.79,0.446,-0.0575,-0.0232
285.8,0.4028,-0.0356,-0.028
285.81,0.4059,-0.0443,-0.0387
285.82,0.3651,-0.035,-0.0293
285.83,0.3949,-0.0012,-0.0087
285.84,0.4096,-0.0436,-0.0071
285.85,0.408,-0.0257,-0.0102
285.86,0.3932,-0.0461,-0.0086
285.87,0.3933,-0.0618,-0.02
285.88,0.3898,-0.0359,-0.0156
285.89,0.384,-0.0137,-0.0091
285.9,0.4084,-0.0327,-0.007
285.91,0.3652,-0.0566,-0.0051
285.92,0.3991,-0.0339,-0.0004
285.93,0.4219,-0.0236,-0.0022
285.94,0.3916,0.0022,-0.0037
285.95,0.3882,0.0016,-0.004
285.96,0.4021,-0.0476,-0.0049
285.97,0.3638,-0.0362,-0.0016
285.98,0.3622,-0.0458,-0.0073
285.99,0.3864,-0.0315,-0.0102
286.0,0.3802,-0.0146,-0.0223
286.01,0.3658,-0.0114,-0.0192
286.02,0.39,0.0036,-0.0131
286.03,0.4173,-0.0178,-0.0245
286.04,0.3978,-0.0219,-0.0328
286.05,0.3964,-0.0349,-0.0336
286.06,0.353,-0.0082,-0.0351
286.07,0.3448,0.0165,-0.0132
286.08,0.4072,0.0116,-0.0115
286.09,0.3945,0.0041,-0.0194
286.1,0.361,0.0119,-0.0166
286.11,0.3289,0.0217,-0.0083
286.12,0.3528,0.01635,-0.01255
286.13,0.3767,0.011,-0.0168
286.14,0.3705,-0.0069,-0.0246
286.15,0.3693,-0.0125,-0.0145
286.16,0.3788,0.0044,-0.0234
286.17,0.3689,0.0025,-0.0172
286.18,0.3561,-0.0382,-0.0113
286.19,0.3595,-0.0155,-0.005
286.2,0.3822,-0.0072,-0.0126
286.21,0.3214,-0.0383,-0.005
286.22,0.34705,-0.03765,-0.01125
286.23,0.3727,-0.037,-0.0175
286.24,0.3747,-0.0125,-0.0198
286.25,0.3135,-0.0156,-0.0149
286.26,0.3817,-0.0044,0.0024
286.27,0.4531,-0.0581,-0.0114
286.28,0.43215,-0.0334,-0.0112
286.29,0.4112,-0.0087,-0.011
286.3,0.4057,0.0039,-0.0055
286.31,0.3884,0.0021,-0.0076
286.32,0.3858,0.0134,-0.0135
286.33,0.4249,-0.0584,-0.0138
286.34,0.4251,-0.0142,-0.0155
286.35,0.3747,0.0071,-0.0131
286.36,0.3892,-0.0123,-0.0132
286.37,0.373,-0.0197,0.0071
286.38,0.3855,-0.0483,0.0091
286.39,0.4269,-0.0377,-0.0039
286.4,0.4256,-0.03765,-0.00745
286.41,0.4243,-0.0376,-0.011
286.42,0.4125,-0.0479,-0.0238
286.43,0.4126,-0.0585,-0.0197
286.44,0.4112,-0.0504,-0.0191
286.45,0.4098,-0.0423,-0.0185
286.46,0.4424,0.0115,-0.0156
286.47,0.4127,-0.0165,-0.0268
286.48,0.3864,0.0064,-0.0122
286.49,0.366,0.0265,-0.00675
286.5,0.3456,0.0466,-0.0013
286.51,0.3611,0.0273,0.001
286.52,0.3942,-0.0324,0.0083
286.53,0.3871,-0.0339,0.0118
286.54,0.3982,-0.0374,0.0074
286.55,0.392,-0.0487,0.0016
286.56,0.4164,-0.041,-0.0081
286.57,0.372,-0.048,-0.0003
286.58,0.4271,-0.104,-0.0032
286.59,0.4783,-0.0511,-0.0049
286.6,0.4539,-0.0182,-0.0201
286.61,0.3987,-0.0048,-0.0037
286.62,0.4106,-0.0189,-0.00945
286.63,0.4225,-0.033,-0.0152
286.64,0.4418,-0.0338,-0.0103
286.65,0.4513,-0.0591,-0.0186
286.66,0.4545,-0.0292,-0.0225
286.67,0.4232,0.0014,-0.031
286.68,0.364,-0.028,-0.0184
286.69,0.4114,-0.0114,-0.0168
286.7,0.4161,-0.0112,-0.0143
286.71,0.3786,0.023,-0.0234
286.72,0.3929,0.0182,-0.0215
286.73,0.39905,0.02115,-0.0194
286.74,0.4052,0.0241,-0.0173
286.75,0.4122,0.0412,-0.0166
286.76,0.4236,0.0043,-0.0315
286.77,0.3443,0.0152,-0.0208
286.78,0.38,-0.0113,-0.0226
286.79,0.3989,-0.0066,-0.0248
286.8,0.4511,0.0049,-0.0307
286.81,0.4429,-0.0185,-0.0387
286.82,0.3788,-0.0287,-0.0287
286.83,0.4322,-0.0075,-0.0309
286.84,0.4076,-0.0138,-0.0204
286.85,0.4252,-0.0293,-0.0246
286.86,0.4409,-0.0191,-0.0327
286.87,0.4499,-0.0312,-0.0414
286.88,0.4417,-0.0401,-0.0451
286.89,0.4303,-0.036,-0.0368
286.9,0.4422,-0.0596,-0.0329
286.91,0.4387,-0.0548,-0.0365
286.92,0.426,-0.0434,-0.0426
286.93,0.4424,-0.0754,-0.0231
286.94,0.4573,-0.0693,-0.0252
286.95,0.4309,-0.0561,-0.0379
286.96,0.3923,-0.0092,-0.0337
286.97,0.3728,-0.0045,-0.0046
286.98,0.40055,-0.0223,-5e-05
286.99,0.4283,-0.0401,0.0045
287.0,0.4251,-0.0312,-0.0001
287.01,0.3743,-0.0113,-0.0101
287.02,0.4205,-0.0837,-0.006
287.03,0.4251,-0.0528,-0.0099
287.04,0.4068,-0.0234,-0.0137
287.05,0.4187,-0.0119,-0.0264
287.06,0.3562,-0.0447,-0.0227
287.07,0.3949,0.0032,-0.0234
287.08,0.3992,0.0014,-0.0348
287.09,0.3728,-0.0081,-0.0401
287.1,0.3778,0.0079,-0.0374
287.11,0.3617,-0.011,-0.0364
287.12,0.36975,-0.01425,-0.03235
287.13,0.39453,0.00612,-0.02952
287.14,0.4193,0.0265,-0.0267
287.15,0.3937,-0.0169,-0.0325
287.16,0.3873,-0.0213,-0.0323
287.17,0.379,-0.0386,-0.0306
287.18,0.3499,-0.0159,-0.026
287.19,0.3612,0.0042,-0.0115
287.2,0.3999,0.0153,-0.0161
287.21,0.3999,0.0128,-0.0181
287.22,0.3925,0.0224,-0.0235
287.23,0.4239,0.0065,-0.0198
287.24,0.323,0.0138,-0.0106
287.25,0.4162,-0.0107,0.0052
287.26,0.4283,-0.0044,-0.0083
287.27,0.4145,-0.0246,-0.0239
287.28,0.3991,-0.0526,-0.0235
287.29,0.3795,-0.0654,-0.0034
287.3,0.4444,-0.0299,-0.0058
287.31,0.4281,-0.0403,-0.0084
287.32,0.4205,-0.045,-0.0184
287.33,0.40845,-0.0446,-0.0091
287.34,0.3964,-0.0442,0.0002
287.35,0.4225,-0.04045,-0.00165
287.36,0.4486,-0.0367,-0.0035
287.37,0.4495,0.0157,-0.0222
287.38,0.4501,-0.0225,-0.0411
287.39,0.4142,-0.002,-0.0528
287.4,0.4283,-0.0226,-0.0498
287.41,0.3966,-0.0537,-0.0325
287.42,0.342,0.0318,-0.0183
287.43,0.439,-0.0496,0.0094
287.44,0.4003,-0.0097,0.0047
287.45,0.4069,-0.0169,0.0101
287.46,0.4347,-0.0438,0.00355
287.47,0.4356,-0.0397,-0.01117
287.48,0.4365,-0.0356,-0.0259
287.49,0.3457,0.0126,-0.0155
287.5,0.3623,0.0027,0.0055
287.51,0.3905,0.0058,0.0159
287.52,0.3637,0.02,0.0214
287.53,0.8642,-0.0004,-0.1033
287.54,0.3901,-0.0322,0.0213
287.55,0.4131,-0.0473,0.0101
287.56,0.473,-0.0597,-0.0163
287.57,0.4542,-0.04825,-0.0072
287.58,0.42935,-0.03993,-0.0045
287.59,0.4045,-0.0316,-0.0018
287.6,0.4173,-0.0433,-0.0258
287.61,0.4188,-0.00655,-0.0193
287.62,0.4203,0.0302,-0.0128
287.63,0.4208,0.0366,-0.034
287.64,0.3395,-0.0105,-0.0442
287.65,0.3568,0.00525,-0.03035
287.66,0.3741,0.021,-0.0165
287.67,0.3561,0.0225,-0.0096
287.68,0.3842,0.0156,-0.0197
287.69,0.429,-0.0044,-0.0118
287.7,0.4082,0.0034,-0.0082
287.71,0.4081,0.0132,-0.0015
287.72,0.392,0.0058,-0.005
287.73,0.4003,-0.0536,-0.0036
287.74,0.436,-0.0368,-0.0081
287.75,0.4181,-0.0312,-0.0197
287.76,0.3454,-0.0037,-0.0081
287.77,0.3944,0.0011,0.0164
287.78,0.458,-0.0411,0.0041
287.79,0.4015,-0.0326,-0.0056
287.8,0.4217,-0.0647,-0.0017
287.81,0.409,-0.0697,-0.0051
287.82,0.3952,-0.0565,-0.0029
287.83,0.4215,-0.0758,-0.0049
287.84,0.4157,-0.0437,-0.0239
